app_id,title,release_date,genres,categories,developer_id,publisher_id,original_price
1573860,Back Then,2023-12-08,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",15406,12783,"29,94"
1575690,Super Maze Labyrinth,2021-04-05,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",7559,6179,"6,3"
1575730,Descending I - House of Nightmares,2021-04-09,"Adventure, Indie","Single-player, Tracked Controller Support, VR Only, Family Sharing, Profile Features Limited",6303,5139,"28,8"
1576750,Gravity run,2021-03-26,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",9440,7806,948
1576790,FPS Tactics,2021-04-05,"Action, Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",9440,7806,948
1577620,The Signal State,2021-09-23,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",17710,17897,"31,74"
1578160,Bots Are Stupid,2022-12-15,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Includes level editor, Family Sharing",12143,20087,"36,6"
1578270,Love Notes,2021-12-13,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",23842,19705,"52,8"
1578550,Aero Battle,2021-03-31,"Casual, Indie, Simulation","Single-player, Family Sharing, Profile Features Limited",20279,13621,"20,94"
1580150,Between Time: Escape Room,2021-09-15,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",13499,11184,"20,94"
1580510,VR Fighter Jets War,2021-05-04,"Adventure, Casual, Simulation","Single-player, Tracked Controller Support, VR Only, Family Sharing, Profile Features Limited",23785,19661,"7,5"
1581480,HUMANITY,2023-05-15,"Action, Casual, Indie","Single-player, Steam Achievements, VR Supported, Steam Cloud, Includes level editor, Remote Play on TV, Family Sharing",21571,5524,78
1581770,SpellForce: Conquest of Eo,2023-02-03,"RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",15933,18075,78
1581880,Super Mega Zero,2022-04-20,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",19294,15144,"20,94"
1582680,"Trolley Problem, Inc.",2022-04-21,"Casual, Indie, Simulation","Single-player, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Family Sharing",17637,20087,"31,8"
1582720,Recapture the Castle,2021-06-07,"Action, Adventure, Indie, RPG","Single-player, Online PvP, Steam Achievements, Family Sharing, Profile Features Limited",19497,16150,"3,12"
1582990,Blon,2021-09-07,Indie,"Single-player, Family Sharing",12116,13618,"11,94"
1583140,War Mines: WW2,2021-05-19,"Casual, Indie, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",21592,17818,12
1583300,Cute Girls: Find Secrets,2021-05-19,Casual,"Single-player, Steam Achievements, Family Sharing, Profile Features Limited",11869,9820,"3,12"
1584350,Battle for Sea 3D,2021-04-08,"Action, Adventure, Casual, Indie, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",9440,7806,3792
1585160,Secrets of Egypt,2021-04-07,"Casual, Indie, Strategy","Single-player, Family Sharing, Profile Features Limited",20279,13621,"20,94"
1585230,CorePiercer,2021-04-07,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",24074,19537,24
1585440,They Always Run,2021-10-20,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",747,654,"28,8"
1586150,Ephesus,2023-02-17,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",21709,17919,"24,3"
1586800,Lil Gator Game,2022-12-14,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",13576,13900,"52,8"
1587560,100 hidden cats,2021-04-15,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",1102,919,"3,12"
1587910,Cube Island,2021-08-06,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Family Sharing, Profile Features Limited",3023,2486,"3,12"
1587940,DuelVox: Max Quality,2021-04-16,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",16451,13621,"31,74"
1588140,Monkey vs Dino,2021-04-14,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",9440,7806,474
1589040,Fruit Juice,2021-04-12,"Casual, Indie, Strategy","Single-player, Family Sharing, Profile Features Limited",20279,13621,"20,94"
1589680,Torii,2022-11-17,Indie,"Single-player, Family Sharing, Profile Features Limited",14293,11817,"47,7"
1590840,Depths Of Horror: Mushroom Day,2021-06-16,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",21100,17434,12
1591150,Paranormal Detective: Escape from the 90's,2022-01-18,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",12866,10664,"23,94"
1592110,Spirit of the Island,2022-08-17,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing",68,11324,"41,04"
1592480,Meta Sudoku,2023-08-29,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing, Profile Features Limited",13395,11100,"7,74"
1592640,Sakura Alien,2022-01-10,Simulation,"Single-player, Steam Achievements, Family Sharing",23827,19695,"20,94"
